kind,path,shape,dtype,size,num_attrs
dataset,/1se9,"(101, 256)",float32,25856,0
dataset,/1sed,"(112, 256)",float32,28672,0
dataset,/1sef,"(250, 256)",float32,64000,0
dataset,/1seg,"(64, 256)",float32,16384,0
dataset,/1sei,"(130, 256)",float32,33280,0
dataset,/1sej,"(519, 256)",float32,132864,0
dataset,/1sek,"(376, 256)",float32,96256,0
dataset,/1sem,"(58, 256)",float32,14848,0
dataset,/1sen,"(135, 256)",float32,34560,0
dataset,/1set,"(421, 256)",float32,107776,0
dataset,/1sez,"(474, 256)",float32,121344,0
dataset,/1sf8,"(121, 256)",float32,30976,0
dataset,/1sf9,"(118, 256)",float32,30208,0
dataset,/1sfe,"(165, 256)",float32,42240,0
dataset,/1sff,"(425, 256)",float32,108800,0
dataset,/1sfk,"(73, 256)",float32,18688,0
dataset,/1sfl,"(236, 256)",float32,60416,0
dataset,/1sfn,"(245, 256)",float32,62720,0
dataset,/1sfp,"(111, 256)",float32,28416,0
dataset,/1sfr,"(288, 256)",float32,73728,0
dataset,/1sfs,"(213, 256)",float32,54528,0
dataset,/1sfu,"(70, 256)",float32,17920,0
dataset,/1sfx,"(109, 256)",float32,27904,0
dataset,/1sg1_chain_id_B,"(102, 256)",float32,26112,0
dataset,/1sg1_chain_id_C,"(160, 256)",float32,40960,0
dataset,/1sg4,"(258, 256)",float32,66048,0
dataset,/1sg5,"(86, 256)",float32,22016,0
dataset,/1sg6,"(384, 256)",float32,98304,0
dataset,/1sg7,"(75, 256)",float32,19200,0
dataset,/1sgf_chain_id_A,"(225, 256)",float32,57600,0
dataset,/1sgf_chain_id_C,"(241, 256)",float32,61696,0
dataset,/1sgf_chain_id_E,"(111, 256)",float32,28416,0
dataset,/1sgg,"(67, 256)",float32,17152,0
dataset,/1sgj,"(231, 256)",float32,59136,0
dataset,/1sgl,"(206, 256)",float32,52736,0
dataset,/1sgm,"(184, 256)",float32,47104,0
dataset,/1sgo,"(139, 256)",float32,35584,0
dataset,/1sgu,"(99, 256)",float32,25344,0
dataset,/1sgv,"(274, 256)",float32,70144,0
dataset,/1sgw,"(200, 256)",float32,51200,0
dataset,/1sh0,"(503, 256)",float32,128768,0
dataset,/1sh5,"(232, 256)",float32,59392,0
dataset,/1sh8,"(153, 256)",float32,39168,0
dataset,/1shf,"(59, 256)",float32,15104,0
dataset,/1shp,"(55, 256)",float32,14080,0
dataset,/1shs,"(115, 256)",float32,29440,0
dataset,/1shu,"(181, 256)",float32,46336,0
dataset,/1shw_chain_id_A,"(139, 256)",float32,35584,0
dataset,/1shw_chain_id_B,"(181, 256)",float32,46336,0
dataset,/1shx,"(139, 256)",float32,35584,0
dataset,/1shy_chain_id_A,"(228, 256)",float32,58368,0
dataset,/1shy_chain_id_B,"(506, 256)",float32,129536,0
dataset,/1shz_chain_id_B,"(203, 256)",float32,51968,0
dataset,/1shz_chain_id_C,"(327, 256)",float32,83712,0
dataset,/1si2,"(120, 256)",float32,30720,0
dataset,/1si5,"(229, 256)",float32,58624,0
dataset,/1si8,"(474, 256)",float32,121344,0
dataset,/1sid,"(367, 256)",float32,93952,0
dataset,/1sif,"(71, 256)",float32,18176,0
dataset,/1sig,"(319, 256)",float32,81664,0
dataset,/1sio,"(357, 256)",float32,91392,0
dataset,/1siq,"(390, 256)",float32,99840,0
dataset,/1sis,"(35, 256)",float32,8960,0
dataset,/1siv,"(99, 256)",float32,25344,0
dataset,/1six,"(153, 256)",float32,39168,0
dataset,/1sj1,"(66, 256)",float32,16896,0
dataset,/1sj7,"(170, 256)",float32,43520,0
dataset,/1sj8,"(297, 256)",float32,76032,0
dataset,/1sjd,"(368, 256)",float32,94208,0
dataset,/1sjn,"(144, 256)",float32,36864,0
dataset,/1sjp,"(449, 256)",float32,114944,0
dataset,/1sjq,"(88, 256)",float32,22528,0
dataset,/1sjt,"(29, 256)",float32,7424,0
dataset,/1sjv,"(103, 256)",float32,26368,0
dataset,/1sjw,"(142, 256)",float32,36352,0
dataset,/1sjy,"(158, 256)",float32,40448,0
dataset,/1sk4,"(163, 256)",float32,41728,0
dataset,/1sk7,"(187, 256)",float32,47872,0
dataset,/1skn,"(74, 256)",float32,18944,0
dataset,/1skv,"(64, 256)",float32,16384,0
dataset,/1sky_chain_id_A,"(482, 256)",float32,123392,0
dataset,/1sky_chain_id_B,"(470, 256)",float32,120320,0
dataset,/1skz,"(104, 256)",float32,26624,0
dataset,/1sl4,"(132, 256)",float32,33792,0
dataset,/1sl6,"(172, 256)",float32,44032,0
dataset,/1sl7,"(173, 256)",float32,44288,0
dataset,/1sl8,"(181, 256)",float32,46336,0
dataset,/1slm,"(229, 256)",float32,58624,0
dataset,/1slq,"(270, 256)",float32,69120,0
dataset,/1slt,"(133, 256)",float32,34048,0
dataset,/1slu_chain_id_A,"(133, 256)",float32,34048,0
dataset,/1slu_chain_id_B,"(233, 256)",float32,59648,0
dataset,/1sm2,"(249, 256)",float32,63744,0
dataset,/1sm3_chain_id_A,"(210, 256)",float32,53760,0
dataset,/1sm3_chain_id_B,"(216, 256)",float32,55296,0
dataset,/1sm4,"(296, 256)",float32,75776,0
dataset,/1smb,"(149, 256)",float32,38144,0
dataset,/1smo,"(113, 256)",float32,28928,0
dataset,/1smp_chain_id_A,"(468, 256)",float32,119808,0
dataset,/1smp_chain_id_B,"(100, 256)",float32,25600,0
dataset,/1smr,"(332, 256)",float32,84992,0
dataset,/1sms,"(316, 256)",float32,80896,0
dataset,/1smv,"(222, 256)",float32,56832,0
dataset,/1smx,"(87, 256)",float32,22272,0
dataset,/1smy_chain_id_A,"(229, 256)",float32,58624,0
dataset,/1smy_chain_id_C,"(1119, 256)",float32,286464,0
dataset,/1smy_chain_id_D,"(1280, 256)",float32,327680,0
dataset,/1smy_chain_id_F,"(350, 256)",float32,89600,0
dataset,/1sn4,"(64, 256)",float32,16384,0
dataset,/1snb,"(64, 256)",float32,16384,0
dataset,/1snl,"(99, 256)",float32,25344,0
dataset,/1snn,"(219, 256)",float32,56064,0
dataset,/1sno,"(136, 256)",float32,34816,0
dataset,/1snr,"(337, 256)",float32,86272,0
dataset,/1sny,"(248, 256)",float32,63488,0
dataset,/1so0,"(344, 256)",float32,88064,0
dataset,/1so2,"(377, 256)",float32,96512,0
dataset,/1so7,"(368, 256)",float32,94208,0
dataset,/1so9,"(131, 256)",float32,33536,0
dataset,/1sot,"(301, 256)",float32,77056,0
dataset,/1sou,"(194, 256)",float32,49664,0
dataset,/1sox,"(464, 256)",float32,118784,0
dataset,/1sp1,"(29, 256)",float32,7424,0
dataset,/1sp2,"(31, 256)",float32,7936,0
dataset,/1sp3,"(436, 256)",float32,111616,0
dataset,/1sp8,"(394, 256)",float32,100864,0
dataset,/1sp9,"(387, 256)",float32,99072,0
dataset,/1spb_chain_id_A,"(71, 256)",float32,18176,0
dataset,/1spb_chain_id_B,"(264, 256)",float32,67584,0
dataset,/1spg_chain_id_A,"(143, 256)",float32,36608,0
dataset,/1spg_chain_id_B,"(147, 256)",float32,37632,0
dataset,/1spi,"(336, 256)",float32,86016,0
dataset,/1spk,"(72, 256)",float32,18432,0
dataset,/1spp_chain_id_A,"(110, 256)",float32,28160,0
dataset,/1spp_chain_id_B,"(112, 256)",float32,28672,0
dataset,/1spv,"(172, 256)",float32,44032,0
dataset,/1spx,"(246, 256)",float32,62976,0
dataset,/1sq1,"(295, 256)",float32,75520,0
dataset,/1sq2_chain_id_A,"(129, 256)",float32,33024,0
dataset,/1sq2_chain_id_B,"(112, 256)",float32,28672,0
dataset,/1sq4,"(273, 256)",float32,69888,0
dataset,/1sq5,"(308, 256)",float32,78848,0
dataset,/1sq8,"(64, 256)",float32,16384,0
dataset,/1sq9,"(385, 256)",float32,98560,0
dataset,/1sqd,"(379, 256)",float32,97024,0
dataset,/1sqg,"(424, 256)",float32,108544,0
dataset,/1sqh,"(297, 256)",float32,76032,0
dataset,/1sqi,"(352, 256)",float32,90112,0
dataset,/1sql,"(123, 256)",float32,31488,0
dataset,/1sqn,"(251, 256)",float32,64256,0
dataset,/1sqr,"(87, 256)",float32,22272,0
dataset,/1sqs,"(231, 256)",float32,59136,0
dataset,/1sqw,"(176, 256)",float32,45056,0
dataset,/1sr2,"(116, 256)",float32,29696,0
dataset,/1sr3,"(114, 256)",float32,29184,0
dataset,/1sr4_chain_id_A,"(167, 256)",float32,42752,0
dataset,/1sr4_chain_id_B,"(261, 256)",float32,66816,0
dataset,/1sr4_chain_id_C,"(154, 256)",float32,39424,0
dataset,/1sr8,"(282, 256)",float32,72192,0
dataset,/1sr9,"(585, 256)",float32,149760,0
dataset,/1sra,"(151, 256)",float32,38656,0
dataset,/1srd,"(154, 256)",float32,39424,0
dataset,/1srk,"(35, 256)",float32,8960,0
dataset,/1srn,"(113, 256)",float32,28928,0
dataset,/1sro,"(76, 256)",float32,19456,0
dataset,/1srq,"(336, 256)",float32,86016,0
dataset,/1srs,"(84, 256)",float32,21504,0
dataset,/1srv,"(145, 256)",float32,37120,0
dataset,/1ss3,"(50, 256)",float32,12800,0
dataset,/1ss4,"(149, 256)",float32,38144,0
dataset,/1ss6,"(102, 256)",float32,26112,0
dataset,/1sse_chain_id_A,"(35, 256)",float32,8960,0
dataset,/1sse_chain_id_B,"(86, 256)",float32,22016,0
dataset,/1ssk,"(158, 256)",float32,40448,0
dataset,/1ssl,"(48, 256)",float32,12288,0
dataset,/1ssn,"(136, 256)",float32,34816,0
dataset,/1ssq,"(257, 256)",float32,65792,0
dataset,/1ssu,"(51, 256)",float32,13056,0
dataset,/1st6,"(1054, 256)",float32,269824,0
dataset,/1st9,"(137, 256)",float32,35072,0
dataset,/1stf_chain_id_A,"(212, 256)",float32,54272,0
dataset,/1stf_chain_id_B,"(100, 256)",float32,25600,0
dataset,/1stm,"(141, 256)",float32,36096,0
dataset,/1stu,"(68, 256)",float32,17408,0
dataset,/1stz,"(323, 256)",float32,82688,0
dataset,/1su0,"(136, 256)",float32,34816,0
dataset,/1su1,"(184, 256)",float32,47104,0
dataset,/1su3,"(420, 256)",float32,107520,0
dataset,/1su7,"(633, 256)",float32,162048,0
dataset,/1sum,"(225, 256)",float32,57600,0
dataset,/1sur,"(215, 256)",float32,55040,0
dataset,/1sus,"(227, 256)",float32,58112,0
dataset,/1suu,"(299, 256)",float32,76544,0
dataset,/1sux,"(250, 256)",float32,64000,0
dataset,/1sv0_chain_id_B,"(79, 256)",float32,20224,0
dataset,/1sv0_chain_id_C,"(82, 256)",float32,20992,0
dataset,/1sv1_chain_id_A,"(107, 256)",float32,27392,0
dataset,/1sv1_chain_id_C,"(34, 256)",float32,8704,0
dataset,/1sv6,"(261, 256)",float32,66816,0
dataset,/1sva,"(348, 256)",float32,89088,0
dataset,/1svb,"(395, 256)",float32,101120,0
dataset,/1svd_chain_id_A,"(445, 256)",float32,113920,0
dataset,/1svd_chain_id_B,"(108, 256)",float32,27648,0
dataset,/1svi,"(188, 256)",float32,48128,0
dataset,/1svm,"(363, 256)",float32,92928,0
dataset,/1svs,"(316, 256)",float32,80896,0
dataset,/1svv,"(342, 256)",float32,87552,0
dataset,/1svy,"(102, 256)",float32,26112,0
dataset,/1sw3,"(247, 256)",float32,63232,0
dataset,/1sw5,"(270, 256)",float32,69120,0
dataset,/1sw6,"(259, 256)",float32,66304,0
dataset,/1sw8,"(79, 256)",float32,20224,0
dataset,/1swg,"(126, 256)",float32,32256,0
dataset,/1swv,"(257, 256)",float32,65792,0
dataset,/1swx,"(202, 256)",float32,51712,0
dataset,/1swy,"(164, 256)",float32,41984,0
dataset,/1sx5,"(244, 256)",float32,62464,0
dataset,/1sxd,"(91, 256)",float32,23296,0
dataset,/1sxe,"(97, 256)",float32,24832,0
dataset,/1sxj_chain_id_A,"(453, 256)",float32,115968,0
dataset,/1sxj_chain_id_B,"(316, 256)",float32,80896,0
dataset,/1sxj_chain_id_C,"(322, 256)",float32,82432,0
dataset,/1sxj_chain_id_D,"(328, 256)",float32,83968,0
dataset,/1sxj_chain_id_E,"(326, 256)",float32,83456,0
dataset,/1sxj_chain_id_H,"(267, 256)",float32,68352,0
dataset,/1sxl,"(97, 256)",float32,24832,0
dataset,/1sxm,"(39, 256)",float32,9984,0
dataset,/1sxr,"(173, 256)",float32,44288,0
dataset,/1sy6_chain_id_A,"(213, 256)",float32,54528,0
dataset,/1sy6_chain_id_B,"(219, 256)",float32,56064,0
dataset,/1sy6_chain_id_C,"(174, 256)",float32,44544,0
dataset,/1sy7,"(698, 256)",float32,178688,0
dataset,/1syr,"(103, 256)",float32,26368,0
dataset,/1syx_chain_id_A,"(135, 256)",float32,34560,0
dataset,/1syx_chain_id_D,"(62, 256)",float32,15872,0
dataset,/1syy,"(317, 256)",float32,81152,0
dataset,/1sz2,"(320, 256)",float32,81920,0
dataset,/1sz6_chain_id_A,"(249, 256)",float32,63744,0
dataset,/1sz6_chain_id_B,"(263, 256)",float32,67328,0
dataset,/1sz8,"(120, 256)",float32,30720,0
dataset,/1sza,"(144, 256)",float32,36864,0
dataset,/1szb,"(167, 256)",float32,42752,0
dataset,/1szh,"(147, 256)",float32,37632,0
dataset,/1szi,"(199, 256)",float32,50944,0
dataset,/1szn,"(417, 256)",float32,106752,0
dataset,/1szo,"(251, 256)",float32,64256,0
dataset,/1szp,"(304, 256)",float32,77824,0
dataset,/1szq,"(473, 256)",float32,121088,0
dataset,/1szw,"(337, 256)",float32,86272,0
dataset,/1t01,"(255, 256)",float32,65280,0
dataset,/1t06,"(235, 256)",float32,60160,0
dataset,/1t07,"(81, 256)",float32,20736,0
dataset,/1t08,"(512, 256)",float32,131072,0
dataset,/1t0a,"(158, 256)",float32,40448,0
dataset,/1t0b,"(242, 256)",float32,61952,0
dataset,/1t0f_chain_id_A,"(264, 256)",float32,67584,0
dataset,/1t0f_chain_id_C,"(49, 256)",float32,12544,0
dataset,/1t0g,"(109, 256)",float32,27904,0
dataset,/1t0h_chain_id_A,"(96, 256)",float32,24576,0
dataset,/1t0h_chain_id_B,"(206, 256)",float32,52736,0
dataset,/1t0i,"(185, 256)",float32,47360,0
dataset,/1t0k_chain_id_C,"(365, 256)",float32,93440,0
dataset,/1t0k_chain_id_D,"(97, 256)",float32,24832,0
dataset,/1t0l,"(414, 256)",float32,105984,0
dataset,/1t0t,"(243, 256)",float32,62208,0
dataset,/1t0w,"(32, 256)",float32,8192,0
dataset,/1t0y,"(90, 256)",float32,23040,0
dataset,/1t0z,"(72, 256)",float32,18432,0
dataset,/1t11,"(379, 256)",float32,97024,0
dataset,/1t15,"(211, 256)",float32,54016,0
dataset,/1t16,"(427, 256)",float32,109312,0
dataset,/1t17,"(148, 256)",float32,37888,0
dataset,/1t1d,"(100, 256)",float32,25600,0
dataset,/1t1e,"(535, 256)",float32,136960,0
dataset,/1t1g,"(357, 256)",float32,91392,0
dataset,/1t1h,"(78, 256)",float32,19968,0
dataset,/1t1j,"(125, 256)",float32,32000,0
dataset,/1t1r,"(398, 256)",float32,101888,0
dataset,/1t1u,"(597, 256)",float32,152832,0
dataset,/1t1v,"(93, 256)",float32,23808,0
dataset,/1t23,"(93, 256)",float32,23808,0
dataset,/1t27,"(269, 256)",float32,68864,0
dataset,/1t2a,"(339, 256)",float32,86784,0
dataset,/1t2d,"(315, 256)",float32,80640,0
dataset,/1t2m,"(93, 256)",float32,23808,0
dataset,/1t2s,"(123, 256)",float32,31488,0
dataset,/1t2w,"(145, 256)",float32,37120,0
dataset,/1t2y,"(25, 256)",float32,6400,0
dataset,/1t32,"(233, 256)",float32,59648,0
dataset,/1t33,"(220, 256)",float32,56320,0
dataset,/1t35,"(183, 256)",float32,46848,0
dataset,/1t3b,"(209, 256)",float32,53504,0
dataset,/1t3c,"(411, 256)",float32,105216,0
dataset,/1t3d,"(261, 256)",float32,66816,0
dataset,/1t3f_chain_id_A,"(214, 256)",float32,54784,0
dataset,/1t3f_chain_id_B,"(219, 256)",float32,56064,0
dataset,/1t3i,"(408, 256)",float32,104448,0
dataset,/1t3k,"(132, 256)",float32,33792,0
dataset,/1t3l,"(312, 256)",float32,79872,0
dataset,/1t3q_chain_id_A,"(162, 256)",float32,41472,0
dataset,/1t3q_chain_id_B,"(786, 256)",float32,201216,0
dataset,/1t3q_chain_id_C,"(285, 256)",float32,72960,0
dataset,/1t3t,"(1280, 256)",float32,327680,0
dataset,/1t3u,"(93, 256)",float32,23808,0
dataset,/1t3v,"(124, 256)",float32,31744,0
dataset,/1t3w,"(135, 256)",float32,34560,0
dataset,/1t3y,"(131, 256)",float32,33536,0
dataset,/1t44_chain_id_A,"(144, 256)",float32,36864,0
dataset,/1t44_chain_id_B,"(359, 256)",float32,91904,0
dataset,/1t46,"(299, 256)",float32,76544,0
dataset,/1t47,"(362, 256)",float32,92672,0
dataset,/1t4a,"(79, 256)",float32,20224,0
dataset,/1t4b,"(367, 256)",float32,93952,0
dataset,/1t4h,"(270, 256)",float32,69120,0
dataset,/1t4k_chain_id_A,"(218, 256)",float32,55808,0
dataset,/1t4k_chain_id_B,"(232, 256)",float32,59392,0
dataset,/1t4n,"(88, 256)",float32,22528,0
dataset,/1t4o,"(88, 256)",float32,22528,0
dataset,/1t4w,"(196, 256)",float32,50176,0
dataset,/1t4z,"(105, 256)",float32,26880,0
dataset,/1t50,"(58, 256)",float32,14848,0
dataset,/1t56,"(193, 256)",float32,49408,0
dataset,/1t57,"(185, 256)",float32,47360,0
dataset,/1t5b,"(201, 256)",float32,51456,0
dataset,/1t5i,"(166, 256)",float32,42496,0
dataset,/1t5j,"(301, 256)",float32,77056,0
dataset,/1t5l,"(595, 256)",float32,152320,0
dataset,/1t5o,"(340, 256)",float32,87040,0
dataset,/1t5r,"(279, 256)",float32,71424,0
dataset,/1t61_chain_id_C,"(222, 256)",float32,56832,0
dataset,/1t61_chain_id_D,"(224, 256)",float32,57344,0
dataset,/1t62,"(166, 256)",float32,42496,0
dataset,/1t64,"(364, 256)",float32,93184,0
dataset,/1t66_chain_id_A,"(219, 256)",float32,56064,0
dataset,/1t66_chain_id_B,"(220, 256)",float32,56320,0
dataset,/1t6a,"(124, 256)",float32,31744,0
dataset,/1t6c,"(306, 256)",float32,78336,0
dataset,/1t6e,"(365, 256)",float32,93440,0
dataset,/1t6g_chain_id_A,"(374, 256)",float32,95744,0
dataset,/1t6g_chain_id_C,"(182, 256)",float32,46592,0
dataset,/1t6j,"(653, 256)",float32,167168,0
dataset,/1t6l,"(250, 256)",float32,64000,0
dataset,/1t6n,"(207, 256)",float32,52992,0
dataset,/1t6o,"(49, 256)",float32,12544,0
dataset,/1t6s,"(162, 256)",float32,41472,0
dataset,/1t6t,"(110, 256)",float32,28160,0
dataset,/1t6u,"(117, 256)",float32,29952,0
dataset,/1t70,"(255, 256)",float32,65280,0
dataset,/1t71,"(281, 256)",float32,71936,0
dataset,/1t72,"(215, 256)",float32,55040,0
dataset,/1t77,"(414, 256)",float32,105984,0
dataset,/1t7r,"(250, 256)",float32,64000,0
dataset,/1t7s,"(129, 256)",float32,33024,0
dataset,/1t7v,"(273, 256)",float32,69888,0
dataset,/1t82,"(149, 256)",float32,38144,0
dataset,/1t8d,"(143, 256)",float32,36608,0
dataset,/1t8f,"(162, 256)",float32,41472,0
dataset,/1t8h,"(272, 256)",float32,69632,0
dataset,/1t8k,"(77, 256)",float32,19712,0
dataset,/1t8s,"(455, 256)",float32,116480,0
dataset,/1t8t,"(271, 256)",float32,69376,0
dataset,/1t92,"(108, 256)",float32,27648,0
dataset,/1t94,"(429, 256)",float32,109824,0
dataset,/1t95,"(230, 256)",float32,58880,0
dataset,/1t98,"(266, 256)",float32,68096,0
dataset,/1t9b,"(600, 256)",float32,153600,0
dataset,/1t9f,"(178, 256)",float32,45568,0
dataset,/1t9h,"(292, 256)",float32,74752,0
dataset,/1t9i,"(155, 256)",float32,39680,0
dataset,/1t9k,"(341, 256)",float32,87296,0
dataset,/1t9m,"(204, 256)",float32,52224,0
dataset,/1ta0,"(181, 256)",float32,46336,0
dataset,/1ta3_chain_id_A,"(274, 256)",float32,70144,0
dataset,/1ta3_chain_id_B,"(301, 256)",float32,77056,0
dataset,/1ta8,"(313, 256)",float32,80128,0
dataset,/1tab_chain_id_A,"(233, 256)",float32,59648,0
dataset,/1tab_chain_id_B,"(42, 256)",float32,10752,0
dataset,/1tad,"(318, 256)",float32,81408,0
dataset,/1taf_chain_id_A,"(68, 256)",float32,17408,0
dataset,/1taf_chain_id_B,"(70, 256)",float32,17920,0
dataset,/1tam,"(120, 256)",float32,30720,0
dataset,/1taz,"(330, 256)",float32,84480,0
dataset,/1tb3,"(338, 256)",float32,86528,0
dataset,/1tba_chain_id_A,"(67, 256)",float32,17152,0
dataset,/1tba_chain_id_B,"(180, 256)",float32,46080,0
dataset,/1tbf,"(326, 256)",float32,83456,0
dataset,/1tbg_chain_id_A,"(340, 256)",float32,87040,0
dataset,/1tbg_chain_id_B,"(68, 256)",float32,17408,0
dataset,/1tbn,"(66, 256)",float32,16896,0
dataset,/1tbr_chain_id_A,"(49, 256)",float32,12544,0
dataset,/1tbr_chain_id_B,"(260, 256)",float32,66560,0
dataset,/1tbr_chain_id_E,"(103, 256)",float32,26368,0
dataset,/1tbu,"(102, 256)",float32,26112,0
dataset,/1tbx,"(94, 256)",float32,24064,0
dataset,/1tc3,"(51, 256)",float32,13056,0
dataset,/1tc5,"(187, 256)",float32,47872,0
dataset,/1tca,"(317, 256)",float32,81152,0
dataset,/1tcr_chain_id_A,"(213, 256)",float32,54528,0
dataset,/1tcr_chain_id_B,"(242, 256)",float32,61952,0
dataset,/1td4,"(103, 256)",float32,26368,0
dataset,/1td6,"(286, 256)",float32,73216,0
dataset,/1tdh,"(289, 256)",float32,73984,0
dataset,/1tdj,"(499, 256)",float32,127744,0
dataset,/1tdp,"(111, 256)",float32,28416,0
dataset,/1tdq_chain_id_A,"(271, 256)",float32,69376,0
dataset,/1tdq_chain_id_B,"(126, 256)",float32,32256,0
dataset,/1tdz,"(270, 256)",float32,69120,0
dataset,/1te1_chain_id_A,"(274, 256)",float32,70144,0
dataset,/1te1_chain_id_B,"(190, 256)",float32,48640,0
dataset,/1te2,"(218, 256)",float32,55808,0
dataset,/1te4,"(111, 256)",float32,28416,0
dataset,/1te5,"(253, 256)",float32,64768,0
dataset,/1te7,"(103, 256)",float32,26368,0
dataset,/1ted,"(372, 256)",float32,95232,0
dataset,/1tej_chain_id_A,"(62, 256)",float32,15872,0
dataset,/1tej_chain_id_B,"(63, 256)",float32,16128,0
dataset,/1ten,"(90, 256)",float32,23040,0
dataset,/1tet_chain_id_A,"(216, 256)",float32,55296,0
dataset,/1tet_chain_id_B,"(218, 256)",float32,55808,0
dataset,/1tev,"(194, 256)",float32,49664,0
dataset,/1tex,"(255, 256)",float32,65280,0
dataset,/1tf1,"(184, 256)",float32,47104,0
dataset,/1tf3,"(92, 256)",float32,23552,0
dataset,/1tf4,"(605, 256)",float32,154880,0
dataset,/1tf5,"(776, 256)",float32,198656,0
dataset,/1tf6,"(182, 256)",float32,46592,0
dataset,/1tf7,"(484, 256)",float32,123904,0
dataset,/1tfd,"(299, 256)",float32,76544,0
dataset,/1tfe,"(142, 256)",float32,36352,0
dataset,/1tff,"(224, 256)",float32,57344,0
dataset,/1tfi,"(50, 256)",float32,12800,0
dataset,/1tfp,"(114, 256)",float32,29184,0
dataset,/1tfq,"(117, 256)",float32,29952,0
dataset,/1tfr,"(290, 256)",float32,74240,0
dataset,/1tfs,"(60, 256)",float32,15360,0
dataset,/1tfu,"(157, 256)",float32,40192,0
dataset,/1tfv,"(361, 256)",float32,92416,0
dataset,/1tfx_chain_id_A,"(233, 256)",float32,59648,0
dataset,/1tfx_chain_id_C,"(58, 256)",float32,14848,0
dataset,/1tg6,"(197, 256)",float32,50432,0
dataset,/1tg7,"(971, 256)",float32,248576,0
dataset,/1tgj,"(112, 256)",float32,28672,0
dataset,/1tgo,"(773, 256)",float32,197888,0
dataset,/1tgr,"(52, 256)",float32,13312,0
dataset,/1tgs_chain_id_A,"(235, 256)",float32,60160,0
dataset,/1tgs_chain_id_B,"(57, 256)",float32,14592,0
dataset,/1tgx,"(60, 256)",float32,15360,0
dataset,/1th0,"(226, 256)",float32,57856,0
dataset,/1th5,"(74, 256)",float32,18944,0
dataset,/1th7,"(78, 256)",float32,19968,0
dataset,/1th8_chain_id_A,"(135, 256)",float32,34560,0
dataset,/1th8_chain_id_B,"(115, 256)",float32,29440,0
dataset,/1the,"(253, 256)",float32,64768,0
dataset,/1thf,"(253, 256)",float32,64768,0
dataset,/1thg,"(543, 256)",float32,139008,0
dataset,/1thm,"(279, 256)",float32,71424,0
dataset,/1thq,"(152, 256)",float32,38912,0
dataset,/1tht,"(296, 256)",float32,75776,0
dataset,/1thx,"(108, 256)",float32,27648,0
